index,country,confirmed,date,recovered,deaths
22816,Canada,0.0,2020-02-22,,0.0
22817,Canada,0.0,2020-02-23,,0.0
22818,Canada,0.0,2020-02-24,,0.0
22819,Canada,0.0,2020-02-25,,0.0
22820,Canada,0.0,2020-02-26,,0.0
22821,Canada,0.0,2020-02-27,,0.0
22822,Canada,0.0,2020-02-28,,0.0
22823,Canada,0.0,2020-02-29,,0.0
22824,Canada,0.0,2020-03-01,,0.0
22825,Canada,0.0,2020-03-02,,0.0
22826,Canada,0.0,2020-03-03,,0.0
22827,Canada,0.0,2020-03-04,,0.0
22828,Canada,0.0,2020-03-05,,0.0
22829,Canada,0.0,2020-03-06,,0.0
22830,Canada,0.0,2020-03-07,,0.0
22831,Canada,0.0,2020-03-08,,0.0
22832,Canada,0.0,2020-03-09,,0.0
22833,Canada,0.0,2020-03-10,,0.0
22834,Canada,0.0,2020-03-11,,0.0
22835,Canada,0.0,2020-03-12,,0.0
22836,Canada,0.0,2020-03-13,,0.0
22837,Canada,0.0,2020-03-14,,0.0
22838,Canada,0.0,2020-03-15,,0.0
22839,Canada,0.0,2020-03-16,,0.0
22840,Canada,0.0,2020-03-17,,0.0
22841,Canada,0.0,2020-03-18,,0.0
22842,Canada,0.0,2020-03-19,,0.0
22843,Canada,0.0,2020-03-20,,0.0
22844,Canada,0.0,2020-03-21,,0.0
22845,Canada,0.0,2020-03-22,,0.0
22846,Canada,0.0,2020-03-23,,0.0
22847,Canada,0.0,2020-03-24,,0.0
22848,Canada,0.0,2020-03-25,,0.0
22849,Canada,1.0,2020-03-26,,0.0
22850,Canada,0.0,2020-03-27,,0.0
22851,Canada,0.0,2020-03-28,,0.0
22852,Canada,0.0,2020-03-29,,0.0
22853,Canada,0.0,2020-03-30,,0.0
22854,Canada,0.0,2020-03-31,,0.0
22855,Canada,1.0,2020-04-01,,0.0
22856,Canada,0.0,2020-04-02,,0.0
22857,Canada,0.0,2020-04-03,,0.0
22858,Canada,2.0,2020-04-04,,0.0
22859,Canada,0.0,2020-04-05,,0.0
22860,Canada,1.0,2020-04-06,,0.0
22861,Canada,0.0,2020-04-07,,0.0
22862,Canada,0.0,2020-04-08,,0.0
22863,Canada,0.0,2020-04-09,,0.0
22864,Canada,0.0,2020-04-10,,0.0
22865,Canada,0.0,2020-04-11,,0.0
22866,Canada,0.0,2020-04-12,,0.0
22867,Canada,0.0,2020-04-13,,0.0
22868,Canada,0.0,2020-04-14,,0.0
22869,Canada,0.0,2020-04-15,,0.0
22870,Canada,0.0,2020-04-16,,0.0
22871,Canada,0.0,2020-04-17,,0.0
22872,Canada,0.0,2020-04-18,,0.0
22873,Canada,0.0,2020-04-19,,0.0
22874,Canada,0.0,2020-04-20,,0.0
22875,Canada,0.0,2020-04-21,,0.0
22876,Canada,0.0,2020-04-22,,0.0
22877,Canada,0.0,2020-04-23,,0.0
22878,Canada,0.0,2020-01-22,,0.0
22879,Canada,0.0,2020-01-23,,0.0
22880,Canada,0.0,2020-01-24,,0.0
22881,Canada,0.0,2020-01-25,,0.0
22882,Canada,0.0,2020-01-26,,0.0
22883,Canada,0.0,2020-01-27,,0.0
22884,Canada,0.0,2020-01-28,,0.0
22885,Canada,0.0,2020-01-29,,0.0
22886,Canada,0.0,2020-01-30,,0.0
22887,Canada,0.0,2020-01-31,,0.0
22888,Canada,0.0,2020-02-01,,0.0
22889,Canada,0.0,2020-02-02,,0.0
22890,Canada,0.0,2020-02-03,,0.0
22891,Canada,0.0,2020-02-04,,0.0
22892,Canada,0.0,2020-02-05,,0.0
22893,Canada,0.0,2020-02-06,,0.0
22894,Canada,0.0,2020-02-07,,0.0
22895,Canada,0.0,2020-02-08,,0.0
22896,Canada,0.0,2020-02-09,,0.0
22897,Canada,0.0,2020-02-10,,0.0
22898,Canada,0.0,2020-02-11,,0.0
22899,Canada,0.0,2020-02-12,,0.0
22900,Canada,0.0,2020-02-13,,0.0
22901,Canada,0.0,2020-02-14,,0.0
22902,Canada,0.0,2020-02-15,,0.0
22903,Canada,0.0,2020-02-16,,0.0
22904,Canada,0.0,2020-02-17,,0.0
22905,Canada,0.0,2020-02-18,,0.0
22906,Canada,0.0,2020-02-19,,0.0
22907,Canada,0.0,2020-02-20,,0.0
22908,Canada,0.0,2020-02-21,,0.0
22909,Canada,0.0,2020-02-22,,0.0
22910,Canada,0.0,2020-02-23,,0.0
22911,Canada,0.0,2020-02-24,,0.0
22912,Canada,0.0,2020-02-25,,0.0
22913,Canada,0.0,2020-02-26,,0.0
22914,Canada,0.0,2020-02-27,,0.0
22915,Canada,0.0,2020-02-28,,0.0
22916,Canada,0.0,2020-02-29,,0.0
22917,Canada,0.0,2020-03-01,,0.0
22918,Canada,0.0,2020-03-02,,0.0
22919,Canada,0.0,2020-03-03,,0.0
22920,Canada,0.0,2020-03-04,,0.0
22921,Canada,0.0,2020-03-05,,0.0
22922,Canada,0.0,2020-03-06,,0.0
22923,Canada,0.0,2020-03-07,,0.0
22924,Canada,0.0,2020-03-08,,0.0
22925,Canada,0.0,2020-03-09,,0.0
22926,Canada,0.0,2020-03-10,,0.0
22927,Canada,0.0,2020-03-11,,0.0
22928,Canada,0.0,2020-03-12,,0.0
22929,Canada,0.0,2020-03-13,,0.0
22930,Canada,0.0,2020-03-14,,0.0
22931,Canada,0.0,2020-03-15,,0.0
22932,Canada,0.0,2020-03-16,,0.0
22933,Canada,0.0,2020-03-17,,0.0
22934,Canada,0.0,2020-03-18,,0.0
22935,Canada,0.0,2020-03-19,,0.0
22936,Canada,0.0,2020-03-20,,0.0
22937,Canada,0.0,2020-03-21,,0.0
22938,Canada,0.0,2020-03-22,,0.0
22939,Canada,0.0,2020-03-23,,0.0
22940,Canada,0.0,2020-03-24,,0.0
22941,Canada,0.0,2020-03-25,,0.0
22942,Canada,3.0,2020-03-26,,0.0
22943,Canada,0.0,2020-03-27,,0.0
22944,Canada,1.0,2020-03-28,,0.0
22945,Canada,0.0,2020-03-29,,0.0
22946,Canada,0.0,2020-03-30,,0.0
22947,Canada,1.0,2020-03-31,,0.0
22948,Canada,0.0,2020-04-01,,0.0
22949,Canada,1.0,2020-04-02,,0.0
22950,Canada,0.0,2020-04-03,,0.0
22951,Canada,0.0,2020-04-04,,0.0
22952,Canada,0.0,2020-04-05,,0.0
22953,Canada,0.0,2020-04-06,,0.0
22954,Canada,1.0,2020-04-07,,0.0
22955,Canada,0.0,2020-04-08,,0.0
22956,Canada,0.0,2020-04-09,,0.0
22957,Canada,1.0,2020-04-10,,0.0
22958,Canada,0.0,2020-04-11,,0.0
22959,Canada,0.0,2020-04-12,,0.0
22960,Canada,0.0,2020-04-13,,0.0
22961,Canada,0.0,2020-04-14,,0.0
22962,Canada,0.0,2020-04-15,,0.0
22963,Canada,0.0,2020-04-16,,0.0
22964,Canada,0.0,2020-04-17,,0.0
22965,Canada,1.0,2020-04-18,,0.0
22966,Canada,0.0,2020-04-19,,0.0
22967,Canada,2.0,2020-04-20,,0.0
22968,Canada,0.0,2020-04-21,,0.0
22969,Canada,0.0,2020-04-22,,0.0
22970,Canada,0.0,2020-04-23,,0.0
22971,Kosovo,0.0,2020-01-22,0.0,0.0
22972,Kosovo,0.0,2020-01-23,0.0,0.0
22973,Kosovo,0.0,2020-01-24,0.0,0.0
22974,Kosovo,0.0,2020-01-25,0.0,0.0
22975,Kosovo,0.0,2020-01-26,0.0,0.0
22976,Kosovo,0.0,2020-01-27,0.0,0.0
22977,Kosovo,0.0,2020-01-28,0.0,0.0
22978,Kosovo,0.0,2020-01-29,0.0,0.0
22979,Kosovo,0.0,2020-01-30,0.0,0.0
22980,Kosovo,0.0,2020-01-31,0.0,0.0
22981,Kosovo,0.0,2020-02-01,0.0,0.0
22982,Kosovo,0.0,2020-02-02,0.0,0.0
22983,Kosovo,0.0,2020-02-03,0.0,0.0
22984,Kosovo,0.0,2020-02-04,0.0,0.0
22985,Kosovo,0.0,2020-02-05,0.0,0.0
22986,Kosovo,0.0,2020-02-06,0.0,0.0
22987,Kosovo,0.0,2020-02-07,0.0,0.0
22988,Kosovo,0.0,2020-02-08,0.0,0.0
22989,Kosovo,0.0,2020-02-09,0.0,0.0
22990,Kosovo,0.0,2020-02-10,0.0,0.0
22991,Kosovo,0.0,2020-02-11,0.0,0.0
22992,Kosovo,0.0,2020-02-12,0.0,0.0
22993,Kosovo,0.0,2020-02-13,0.0,0.0
22994,Kosovo,0.0,2020-02-14,0.0,0.0
22995,Kosovo,0.0,2020-02-15,0.0,0.0
22996,Kosovo,0.0,2020-02-16,0.0,0.0
22997,Kosovo,0.0,2020-02-17,0.0,0.0
22998,Kosovo,0.0,2020-02-18,0.0,0.0
22999,Kosovo,0.0,2020-02-19,0.0,0.0
23000,Kosovo,0.0,2020-02-20,0.0,0.0
23001,Kosovo,0.0,2020-02-21,0.0,0.0
23002,Kosovo,0.0,2020-02-22,0.0,0.0
23003,Kosovo,0.0,2020-02-23,0.0,0.0
23004,Kosovo,0.0,2020-02-24,0.0,0.0
23005,Kosovo,0.0,2020-02-25,0.0,0.0
23006,Kosovo,0.0,2020-02-26,0.0,0.0
23007,Kosovo,0.0,2020-02-27,0.0,0.0
23008,Kosovo,0.0,2020-02-28,0.0,0.0
23009,Kosovo,0.0,2020-02-29,0.0,0.0
23010,Kosovo,0.0,2020-03-01,0.0,0.0
23011,Kosovo,0.0,2020-03-02,0.0,0.0
23012,Kosovo,0.0,2020-03-03,0.0,0.0
23013,Kosovo,0.0,2020-03-04,0.0,0.0
23014,Kosovo,0.0,2020-03-05,0.0,0.0
23015,Kosovo,0.0,2020-03-06,0.0,0.0
23016,Kosovo,0.0,2020-03-07,0.0,0.0
23017,Kosovo,0.0,2020-03-08,0.0,0.0
23018,Kosovo,0.0,2020-03-09,0.0,0.0
23019,Kosovo,0.0,2020-03-10,0.0,0.0
23020,Kosovo,0.0,2020-03-11,0.0,0.0
23021,Kosovo,0.0,2020-03-12,0.0,0.0
23022,Kosovo,0.0,2020-03-13,0.0,0.0
23023,Kosovo,0.0,2020-03-14,0.0,0.0
23024,Kosovo,0.0,2020-03-15,0.0,0.0
23025,Kosovo,0.0,2020-03-16,0.0,0.0
23026,Kosovo,0.0,2020-03-17,0.0,0.0
23027,Kosovo,0.0,2020-03-18,0.0,0.0
23028,Kosovo,0.0,2020-03-19,0.0,0.0
23029,Kosovo,0.0,2020-03-20,0.0,0.0
23030,Kosovo,0.0,2020-03-21,0.0,0.0
23031,Kosovo,0.0,2020-03-22,0.0,0.0
23032,Kosovo,0.0,2020-03-23,0.0,0.0
23033,Kosovo,0.0,2020-03-24,0.0,0.0
23034,Kosovo,0.0,2020-03-25,0.0,0.0
23035,Kosovo,71.0,2020-03-26,0.0,1.0
23036,Kosovo,15.0,2020-03-27,1.0,0.0
23037,Kosovo,5.0,2020-03-28,0.0,0.0
23038,Kosovo,3.0,2020-03-29,0.0,0.0
23039,Kosovo,0.0,2020-03-30,0.0,0.0
23040,Kosovo,18.0,2020-03-31,5.0,0.0
23041,Kosovo,13.0,2020-04-01,4.0,0.0
23042,Kosovo,0.0,2020-04-02,0.0,0.0
23043,Kosovo,1.0,2020-04-03,0.0,0.0
23044,Kosovo,9.0,2020-04-04,6.0,0.0
23045,Kosovo,10.0,2020-04-05,7.0,0.0
23046,Kosovo,0.0,2020-04-06,0.0,0.0
23047,Kosovo,25.0,2020-04-07,1.0,3.0
23048,Kosovo,14.0,2020-04-08,6.0,1.0
23049,Kosovo,0.0,2020-04-09,0.0,0.0
23050,Kosovo,66.0,2020-04-10,22.0,2.0
23051,Kosovo,33.0,2020-04-11,6.0,0.0
23052,Kosovo,0.0,2020-04-12,0.0,0.0
23053,Kosovo,0.0,2020-04-13,0.0,0.0
23054,Kosovo,104.0,2020-04-14,8.0,1.0
23055,Kosovo,0.0,2020-04-15,0.0,0.0
23056,Kosovo,62.0,2020-04-16,13.0,3.0
23057,Kosovo,31.0,2020-04-17,5.0,1.0
23058,Kosovo,30.0,2020-04-18,9.0,0.0
23059,Kosovo,0.0,2020-04-19,0.0,0.0
23060,Kosovo,0.0,2020-04-20,0.0,0.0
23061,Kosovo,0.0,2020-04-21,0.0,0.0
23062,Kosovo,0.0,2020-04-22,0.0,0.0
23063,Kosovo,0.0,2020-04-23,0.0,0.0
23064,Burma,0.0,2020-01-22,0.0,0.0
23065,Burma,0.0,2020-01-23,0.0,0.0
23066,Burma,0.0,2020-01-24,0.0,0.0
23067,Burma,0.0,2020-01-25,0.0,0.0
23068,Burma,0.0,2020-01-26,0.0,0.0
23069,Burma,0.0,2020-01-27,0.0,0.0
23070,Burma,0.0,2020-01-28,0.0,0.0
23071,Burma,0.0,2020-01-29,0.0,0.0
23072,Burma,0.0,2020-01-30,0.0,0.0
23073,Burma,0.0,2020-01-31,0.0,0.0
23074,Burma,0.0,2020-02-01,0.0,0.0
23075,Burma,0.0,2020-02-02,0.0,0.0
23076,Burma,0.0,2020-02-03,0.0,0.0
23077,Burma,0.0,2020-02-04,0.0,0.0
23078,Burma,0.0,2020-02-05,0.0,0.0
23079,Burma,0.0,2020-02-06,0.0,0.0
23080,Burma,0.0,2020-02-07,0.0,0.0
23081,Burma,0.0,2020-02-08,0.0,0.0
23082,Burma,0.0,2020-02-09,0.0,0.0
23083,Burma,0.0,2020-02-10,0.0,0.0
23084,Burma,0.0,2020-02-11,0.0,0.0
23085,Burma,0.0,2020-02-12,0.0,0.0
23086,Burma,0.0,2020-02-13,0.0,0.0
23087,Burma,0.0,2020-02-14,0.0,0.0
23088,Burma,0.0,2020-02-15,0.0,0.0
23089,Burma,0.0,2020-02-16,0.0,0.0
23090,Burma,0.0,2020-02-17,0.0,0.0
23091,Burma,0.0,2020-02-18,0.0,0.0
23092,Burma,0.0,2020-02-19,0.0,0.0
23093,Burma,0.0,2020-02-20,0.0,0.0
23094,Burma,0.0,2020-02-21,0.0,0.0
23095,Burma,0.0,2020-02-22,0.0,0.0
23096,Burma,0.0,2020-02-23,0.0,0.0
23097,Burma,0.0,2020-02-24,0.0,0.0
23098,Burma,0.0,2020-02-25,0.0,0.0
23099,Burma,0.0,2020-02-26,0.0,0.0
23100,Burma,0.0,2020-02-27,0.0,0.0
23101,Burma,0.0,2020-02-28,0.0,0.0
23102,Burma,0.0,2020-02-29,0.0,0.0
23103,Burma,0.0,2020-03-01,0.0,0.0
23104,Burma,0.0,2020-03-02,0.0,0.0
23105,Burma,0.0,2020-03-03,0.0,0.0
23106,Burma,0.0,2020-03-04,0.0,0.0
23107,Burma,0.0,2020-03-05,0.0,0.0
23108,Burma,0.0,2020-03-06,0.0,0.0
23109,Burma,0.0,2020-03-07,0.0,0.0
23110,Burma,0.0,2020-03-08,0.0,0.0
23111,Burma,0.0,2020-03-09,0.0,0.0
23112,Burma,0.0,2020-03-10,0.0,0.0
23113,Burma,0.0,2020-03-11,0.0,0.0
23114,Burma,0.0,2020-03-12,0.0,0.0
23115,Burma,0.0,2020-03-13,0.0,0.0
23116,Burma,0.0,2020-03-14,0.0,0.0
23117,Burma,0.0,2020-03-15,0.0,0.0
23118,Burma,0.0,2020-03-16,0.0,0.0
23119,Burma,0.0,2020-03-17,0.0,0.0
23120,Burma,0.0,2020-03-18,0.0,0.0
23121,Burma,0.0,2020-03-19,0.0,0.0
23122,Burma,0.0,2020-03-20,0.0,0.0
23123,Burma,0.0,2020-03-21,0.0,0.0
23124,Burma,0.0,2020-03-22,0.0,0.0
23125,Burma,0.0,2020-03-23,0.0,0.0
23126,Burma,0.0,2020-03-24,0.0,0.0
23127,Burma,0.0,2020-03-25,0.0,0.0
23128,Burma,0.0,2020-03-26,0.0,0.0
23129,Burma,8.0,2020-03-27,0.0,0.0
23130,Burma,0.0,2020-03-28,0.0,0.0
23131,Burma,2.0,2020-03-29,0.0,0.0
23132,Burma,4.0,2020-03-30,0.0,0.0
23133,Burma,1.0,2020-03-31,0.0,1.0
23134,Burma,0.0,2020-04-01,0.0,0.0
23135,Burma,5.0,2020-04-02,0.0,0.0
23136,Burma,0.0,2020-04-03,0.0,0.0
23137,Burma,1.0,2020-04-04,0.0,0.0
23138,Burma,0.0,2020-04-05,0.0,0.0
23139,Burma,1.0,2020-04-06,0.0,0.0
23140,Burma,0.0,2020-04-07,0.0,0.0
23141,Burma,0.0,2020-04-08,0.0,2.0
23142,Burma,1.0,2020-04-09,2.0,0.0
23143,Burma,4.0,2020-04-10,0.0,0.0
23144,Burma,11.0,2020-04-11,0.0,0.0
23145,Burma,3.0,2020-04-12,0.0,1.0
23146,Burma,21.0,2020-04-13,0.0,0.0
23147,Burma,1.0,2020-04-14,0.0,0.0
23148,Burma,11.0,2020-04-15,0.0,0.0
23149,Burma,11.0,2020-04-16,0.0,0.0
23150,Burma,3.0,2020-04-17,3.0,0.0
23151,Burma,10.0,2020-04-18,0.0,1.0
23152,Burma,13.0,2020-04-19,2.0,0.0
23153,Burma,8.0,2020-04-20,0.0,0.0
23154,Burma,2.0,2020-04-21,0.0,0.0
23155,Burma,2.0,2020-04-22,0.0,0.0
23156,Burma,16.0,2020-04-23,2.0,0.0
23157,United Kingdom,0.0,2020-01-22,0.0,0.0
23158,United Kingdom,0.0,2020-01-23,0.0,0.0
23159,United Kingdom,0.0,2020-01-24,0.0,0.0
23160,United Kingdom,0.0,2020-01-25,0.0,0.0
23161,United Kingdom,0.0,2020-01-26,0.0,0.0
23162,United Kingdom,0.0,2020-01-27,0.0,0.0
23163,United Kingdom,0.0,2020-01-28,0.0,0.0
23164,United Kingdom,0.0,2020-01-29,0.0,0.0
23165,United Kingdom,0.0,2020-01-30,0.0,0.0
23166,United Kingdom,0.0,2020-01-31,0.0,0.0
23167,United Kingdom,0.0,2020-02-01,0.0,0.0
23168,United Kingdom,0.0,2020-02-02,0.0,0.0
23169,United Kingdom,0.0,2020-02-03,0.0,0.0
23170,United Kingdom,0.0,2020-02-04,0.0,0.0
23171,United Kingdom,0.0,2020-02-05,0.0,0.0
23172,United Kingdom,0.0,2020-02-06,0.0,0.0
23173,United Kingdom,0.0,2020-02-07,0.0,0.0
23174,United Kingdom,0.0,2020-02-08,0.0,0.0
23175,United Kingdom,0.0,2020-02-09,0.0,0.0
23176,United Kingdom,0.0,2020-02-10,0.0,0.0
23177,United Kingdom,0.0,2020-02-11,0.0,0.0
23178,United Kingdom,0.0,2020-02-12,0.0,0.0
23179,United Kingdom,0.0,2020-02-13,0.0,0.0
23180,United Kingdom,0.0,2020-02-14,0.0,0.0
23181,United Kingdom,0.0,2020-02-15,0.0,0.0
23182,United Kingdom,0.0,2020-02-16,0.0,0.0
23183,United Kingdom,0.0,2020-02-17,0.0,0.0
23184,United Kingdom,0.0,2020-02-18,0.0,0.0
23185,United Kingdom,0.0,2020-02-19,0.0,0.0
23186,United Kingdom,0.0,2020-02-20,0.0,0.0
23187,United Kingdom,0.0,2020-02-21,0.0,0.0
23188,United Kingdom,0.0,2020-02-22,0.0,0.0
23189,United Kingdom,0.0,2020-02-23,0.0,0.0
23190,United Kingdom,0.0,2020-02-24,0.0,0.0
23191,United Kingdom,0.0,2020-02-25,0.0,0.0
23192,United Kingdom,0.0,2020-02-26,0.0,0.0
23193,United Kingdom,0.0,2020-02-27,0.0,0.0
23194,United Kingdom,0.0,2020-02-28,0.0,0.0
23195,United Kingdom,0.0,2020-02-29,0.0,0.0
23196,United Kingdom,0.0,2020-03-01,0.0,0.0
23197,United Kingdom,0.0,2020-03-02,0.0,0.0
23198,United Kingdom,0.0,2020-03-03,0.0,0.0
23199,United Kingdom,0.0,2020-03-04,0.0,0.0
23200,United Kingdom,0.0,2020-03-05,0.0,0.0
23201,United Kingdom,0.0,2020-03-06,0.0,0.0
23202,United Kingdom,0.0,2020-03-07,0.0,0.0
23203,United Kingdom,0.0,2020-03-08,0.0,0.0
23204,United Kingdom,0.0,2020-03-09,0.0,0.0
23205,United Kingdom,0.0,2020-03-10,0.0,0.0
23206,United Kingdom,0.0,2020-03-11,0.0,0.0
23207,United Kingdom,0.0,2020-03-12,0.0,0.0
23208,United Kingdom,0.0,2020-03-13,0.0,0.0
23209,United Kingdom,0.0,2020-03-14,0.0,0.0
23210,United Kingdom,0.0,2020-03-15,0.0,0.0
23211,United Kingdom,0.0,2020-03-16,0.0,0.0
23212,United Kingdom,0.0,2020-03-17,0.0,0.0
23213,United Kingdom,0.0,2020-03-18,0.0,0.0
23214,United Kingdom,0.0,2020-03-19,0.0,0.0
23215,United Kingdom,0.0,2020-03-20,0.0,0.0
23216,United Kingdom,0.0,2020-03-21,0.0,0.0
23217,United Kingdom,0.0,2020-03-22,0.0,0.0
23218,United Kingdom,0.0,2020-03-23,0.0,0.0
23219,United Kingdom,0.0,2020-03-24,0.0,0.0
23220,United Kingdom,0.0,2020-03-25,0.0,0.0
23221,United Kingdom,0.0,2020-03-26,0.0,0.0
23222,United Kingdom,0.0,2020-03-27,0.0,0.0
23223,United Kingdom,2.0,2020-03-28,0.0,0.0
23224,United Kingdom,0.0,2020-03-29,0.0,0.0
23225,United Kingdom,0.0,2020-03-30,0.0,0.0
23226,United Kingdom,0.0,2020-03-31,0.0,0.0
23227,United Kingdom,0.0,2020-04-01,0.0,0.0
23228,United Kingdom,1.0,2020-04-02,0.0,0.0
23229,United Kingdom,0.0,2020-04-03,0.0,0.0
23230,United Kingdom,0.0,2020-04-04,0.0,0.0
23231,United Kingdom,0.0,2020-04-05,0.0,0.0
23232,United Kingdom,0.0,2020-04-06,0.0,0.0
23233,United Kingdom,0.0,2020-04-07,0.0,0.0
23234,United Kingdom,0.0,2020-04-08,0.0,0.0
23235,United Kingdom,0.0,2020-04-09,0.0,0.0
23236,United Kingdom,0.0,2020-04-10,0.0,0.0
23237,United Kingdom,0.0,2020-04-11,0.0,0.0
23238,United Kingdom,0.0,2020-04-12,0.0,0.0
23239,United Kingdom,0.0,2020-04-13,1.0,0.0
23240,United Kingdom,0.0,2020-04-14,0.0,0.0
23241,United Kingdom,0.0,2020-04-15,0.0,0.0
23242,United Kingdom,0.0,2020-04-16,0.0,0.0
23243,United Kingdom,0.0,2020-04-17,0.0,0.0
23244,United Kingdom,0.0,2020-04-18,0.0,0.0
23245,United Kingdom,0.0,2020-04-19,0.0,0.0
23246,United Kingdom,0.0,2020-04-20,0.0,0.0
23247,United Kingdom,0.0,2020-04-21,0.0,0.0
23248,United Kingdom,0.0,2020-04-22,0.0,0.0
23249,United Kingdom,0.0,2020-04-23,0.0,0.0
23250,United Kingdom,0.0,2020-01-22,0.0,0.0
23251,United Kingdom,0.0,2020-01-23,0.0,0.0
23252,United Kingdom,0.0,2020-01-24,0.0,0.0
23253,United Kingdom,0.0,2020-01-25,0.0,0.0
23254,United Kingdom,0.0,2020-01-26,0.0,0.0
23255,United Kingdom,0.0,2020-01-27,0.0,0.0
23256,United Kingdom,0.0,2020-01-28,0.0,0.0
23257,United Kingdom,0.0,2020-01-29,0.0,0.0
23258,United Kingdom,0.0,2020-01-30,0.0,0.0
23259,United Kingdom,0.0,2020-01-31,0.0,0.0
23260,United Kingdom,0.0,2020-02-01,0.0,0.0
23261,United Kingdom,0.0,2020-02-02,0.0,0.0
23262,United Kingdom,0.0,2020-02-03,0.0,0.0
23263,United Kingdom,0.0,2020-02-04,0.0,0.0
23264,United Kingdom,0.0,2020-02-05,0.0,0.0
23265,United Kingdom,0.0,2020-02-06,0.0,0.0
23266,United Kingdom,0.0,2020-02-07,0.0,0.0
23267,United Kingdom,0.0,2020-02-08,0.0,0.0
23268,United Kingdom,0.0,2020-02-09,0.0,0.0
23269,United Kingdom,0.0,2020-02-10,0.0,0.0
23270,United Kingdom,0.0,2020-02-11,0.0,0.0
23271,United Kingdom,0.0,2020-02-12,0.0,0.0
23272,United Kingdom,0.0,2020-02-13,0.0,0.0
23273,United Kingdom,0.0,2020-02-14,0.0,0.0
23274,United Kingdom,0.0,2020-02-15,0.0,0.0
23275,United Kingdom,0.0,2020-02-16,0.0,0.0
23276,United Kingdom,0.0,2020-02-17,0.0,0.0
23277,United Kingdom,0.0,2020-02-18,0.0,0.0
23278,United Kingdom,0.0,2020-02-19,0.0,0.0
23279,United Kingdom,0.0,2020-02-20,0.0,0.0
23280,United Kingdom,0.0,2020-02-21,0.0,0.0
23281,United Kingdom,0.0,2020-02-22,0.0,0.0
23282,United Kingdom,0.0,2020-02-23,0.0,0.0
23283,United Kingdom,0.0,2020-02-24,0.0,0.0
23284,United Kingdom,0.0,2020-02-25,0.0,0.0
23285,United Kingdom,0.0,2020-02-26,0.0,0.0
23286,United Kingdom,0.0,2020-02-27,0.0,0.0
23287,United Kingdom,0.0,2020-02-28,0.0,0.0
23288,United Kingdom,0.0,2020-02-29,0.0,0.0
23289,United Kingdom,0.0,2020-03-01,0.0,0.0
23290,United Kingdom,0.0,2020-03-02,0.0,0.0
23291,United Kingdom,0.0,2020-03-03,0.0,0.0
23292,United Kingdom,0.0,2020-03-04,0.0,0.0
23293,United Kingdom,0.0,2020-03-05,0.0,0.0
23294,United Kingdom,0.0,2020-03-06,0.0,0.0
23295,United Kingdom,0.0,2020-03-07,0.0,0.0
23296,United Kingdom,0.0,2020-03-08,0.0,0.0
23297,United Kingdom,0.0,2020-03-09,0.0,0.0
23298,United Kingdom,0.0,2020-03-10,0.0,0.0
23299,United Kingdom,0.0,2020-03-11,0.0,0.0
23300,United Kingdom,0.0,2020-03-12,0.0,0.0
23301,United Kingdom,0.0,2020-03-13,0.0,0.0
23302,United Kingdom,0.0,2020-03-14,0.0,0.0
23303,United Kingdom,0.0,2020-03-15,0.0,0.0
23304,United Kingdom,0.0,2020-03-16,0.0,0.0
23305,United Kingdom,0.0,2020-03-17,0.0,0.0
23306,United Kingdom,0.0,2020-03-18,0.0,0.0
23307,United Kingdom,0.0,2020-03-19,0.0,0.0
23308,United Kingdom,0.0,2020-03-20,0.0,0.0
23309,United Kingdom,0.0,2020-03-21,0.0,0.0
23310,United Kingdom,0.0,2020-03-22,0.0,0.0
23311,United Kingdom,0.0,2020-03-23,0.0,0.0
23312,United Kingdom,0.0,2020-03-24,0.0,0.0
23313,United Kingdom,0.0,2020-03-25,0.0,0.0
23314,United Kingdom,0.0,2020-03-26,0.0,0.0
23315,United Kingdom,0.0,2020-03-27,0.0,0.0
23316,United Kingdom,2.0,2020-03-28,0.0,0.0
23317,United Kingdom,0.0,2020-03-29,0.0,0.0
23318,United Kingdom,0.0,2020-03-30,0.0,0.0
23319,United Kingdom,1.0,2020-03-31,0.0,0.0
23320,United Kingdom,0.0,2020-04-01,0.0,0.0
23321,United Kingdom,0.0,2020-04-02,0.0,0.0
23322,United Kingdom,0.0,2020-04-03,0.0,0.0
23323,United Kingdom,0.0,2020-04-04,0.0,0.0
23324,United Kingdom,0.0,2020-04-05,0.0,0.0
23325,United Kingdom,0.0,2020-04-06,0.0,0.0
23326,United Kingdom,0.0,2020-04-07,0.0,0.0
23327,United Kingdom,0.0,2020-04-08,0.0,0.0
23328,United Kingdom,0.0,2020-04-09,0.0,0.0
23329,United Kingdom,0.0,2020-04-10,0.0,0.0
23330,United Kingdom,0.0,2020-04-11,2.0,0.0
23331,United Kingdom,0.0,2020-04-12,0.0,0.0
23332,United Kingdom,0.0,2020-04-13,0.0,0.0
23333,United Kingdom,0.0,2020-04-14,0.0,0.0
23334,United Kingdom,0.0,2020-04-15,0.0,0.0
23335,United Kingdom,0.0,2020-04-16,0.0,0.0
23336,United Kingdom,1.0,2020-04-17,0.0,0.0
23337,United Kingdom,0.0,2020-04-18,0.0,0.0
23338,United Kingdom,0.0,2020-04-19,0.0,1.0
23339,United Kingdom,1.0,2020-04-20,1.0,0.0
23340,United Kingdom,0.0,2020-04-21,0.0,0.0
23341,United Kingdom,0.0,2020-04-22,0.0,0.0
23342,United Kingdom,0.0,2020-04-23,0.0,0.0
